Contig	GS	EFP	BM	GN	EK	EHH
EK2_k141_2045154	0	0	0	0	1	0
EK2_k141_2045172	0	0	0	0	1	0
EK2_k141_2045408	0	0	0	0	1	0
EK2_k141_2045476	0	0	0	0	1	0
EK2_k141_2045494	0	0	0	0	1	0
EK2_k141_2046196	0	0	0	0	1	0
EK2_k141_2046611	0	0	0	0	1	0
EK2_k141_2046730	0	0	0	0	1	0
EK2_k141_2047104	0	0	0	0	1	0
EK2_k141_2048496	0	0	0	0	1	0
EK2_k141_2048765	0	0	0	0	1	0
EK2_k141_2048849	0	0	0	0	1	0
EK2_k141_2049167	0	0	0	0	1	0
EK2_k141_2049266	0	0	0	0	1	0
EK2_k141_20495	0	0	0	0	1	0
EK2_k141_2051168	0	0	0	0	1	0
EK2_k141_2051352	0	0	0	0	1	0
EK2_k141_2051487	0	0	0	0	1	0
EK2_k141_2051582	0	0	0	0	1	0
EK2_k141_2051753	0	0	0	0	1	0
EK2_k141_2051820	0	0	0	0	0	0
EK2_k141_2051955	0	0	0	0	1	0
EK2_k141_2052186	0	0	0	0	1	0
EK2_k141_2053074	0	0	0	0	1	0
EK2_k141_2054137	0	0	0	0	1	0
EK2_k141_2054190	0	0	0	0	0	0
EK2_k141_2054519	0	0	0	0	1	0
EK2_k141_205553	0	1	0	0	1	0
EK2_k141_2055535	0	0	0	0	1	0
EK2_k141_2055609	0	0	0	0	1	1
EK2_k141_2055624	0	0	0	0	1	0
EK2_k141_2057275	0	0	0	0	1	0
EK2_k141_2057795	0	0	0	0	1	0
EK2_k141_2058867	0	0	0	0	1	0
EK2_k141_2058929	0	0	0	0	1	0
EK2_k141_2059924	0	1	0	0	1	0
EK2_k141_2060152	0	0	0	0	1	0
EK2_k141_2060565	0	0	0	0	1	0
EK2_k141_2061596	0	0	0	0	1	0
EK2_k141_2061695	0	0	0	0	1	0
EK2_k141_2062023	0	0	0	0	1	0
EK2_k141_2062065	0	0	0	0	1	0
EK2_k141_2062456	0	0	0	0	1	0
EK2_k141_2062618	0	0	0	0	1	0
EK2_k141_2062885	0	0	0	0	0	0
EK2_k141_206351	0	0	0	0	1	0
EK2_k141_2065478	0	0	0	0	1	0
EK2_k141_2066358	0	0	0	0	1	0
EK2_k141_2066701	0	0	0	0	1	0
EK2_k141_2067055	0	0	0	0	1	0
EK2_k141_2067223	0	0	0	0	1	0
EK2_k141_2067446	0	1	0	0	1	1
EK2_k141_2067762	0	0	0	0	1	0
EK2_k141_206808	0	1	0	0	0	0
EK2_k141_2069074	0	0	0	0	1	0
EK2_k141_2069366	0	0	0	0	1	0
EK2_k141_2070559	0	0	0	0	1	0
EK2_k141_2072008	0	0	0	0	1	0
EK2_k141_207258	0	0	0	0	1	0
EK2_k141_2072604	0	0	0	0	1	0
EK2_k141_2072733	0	0	0	0	1	0
EK2_k141_2072902	0	0	0	0	1	0
EK2_k141_2074155	0	0	0	0	1	0
EK2_k141_207419	0	0	0	0	1	0
EK2_k141_2074725	0	0	0	0	1	0
EK2_k141_2075948	0	0	0	0	1	0
EK2_k141_2076249	0	0	0	0	1	0
EK2_k141_2076757	0	0	0	0	1	0
EK2_k141_2076905	0	0	0	0	1	0
EK2_k141_2076984	0	0	0	0	1	0
EK2_k141_2077092	0	0	0	0	0	0
EK2_k141_2077307	0	0	0	0	1	0
EK2_k141_2077731	0	0	0	0	1	0
EK2_k141_2077993	0	0	0	0	1	0
EK2_k141_2078027	0	0	0	0	1	0
EK2_k141_2078601	0	0	0	0	1	0
EK2_k141_2078616	0	0	0	0	1	0
EK2_k141_2080038	0	0	0	0	1	0
EK2_k141_2080340	0	0	0	0	1	0
EK2_k141_208148	0	0	0	0	1	0
EK2_k141_208153	0	0	0	0	1	0
EK2_k141_2081891	0	0	0	0	1	0
EK2_k141_2082	0	0	0	0	1	0
EK2_k141_20824	0	0	0	0	1	0
EK2_k141_2082902	0	0	0	0	0	0
EK2_k141_2083185	0	0	0	0	1	0
EK2_k141_2083670	0	0	0	0	1	0
EK2_k141_208397	0	0	0	0	1	0
EK2_k141_2083994	0	0	0	0	1	0
EK2_k141_2084126	0	0	0	0	1	0
EK2_k141_2084128	0	0	0	0	1	0
EK2_k141_2085353	0	0	0	0	1	0
EK2_k141_2085784	0	0	0	0	1	0
EK2_k141_2085887	0	0	0	0	0	0
EK2_k141_2085955	0	0	0	0	0	0
EK2_k141_2087368	0	0	0	0	1	0
EK2_k141_2087472	0	0	0	0	1	0
EK2_k141_2087950	0	0	0	0	1	0
EK2_k141_2088001	0	0	0	0	1	0
EK2_k141_2088548	0	0	0	0	1	0
EK2_k141_2088764	0	0	0	0	1	0
EK2_k141_2088833	0	0	0	0	1	0
EK2_k141_2088872	0	0	0	0	1	0
EK2_k141_208896	0	0	0	0	1	0
EK2_k141_2090724	0	0	0	0	1	0
EK2_k141_2091237	0	0	0	0	1	0
EK2_k141_2091287	0	0	0	0	1	0
EK2_k141_2092013	0	0	0	0	1	0
EK2_k141_20921	0	0	0	0	1	0
EK2_k141_2092173	0	0	0	0	1	0
EK2_k141_2092275	0	0	0	0	1	0
EK2_k141_2092305	0	0	0	0	1	0
EK2_k141_2092417	0	0	0	0	1	0
EK2_k141_209290	0	0	0	0	1	0
EK2_k141_2093623	0	0	0	0	1	0
EK2_k141_2093650	0	0	0	0	1	0
EK2_k141_2093772	0	0	0	0	1	0
EK2_k141_2093981	0	0	0	0	1	0
EK2_k141_2094350	0	0	0	0	1	0
EK2_k141_2094685	0	0	0	0	1	0
EK2_k141_2094732	0	0	0	0	1	0
EK2_k141_209536	0	0	0	0	1	0
EK2_k141_2095799	0	0	0	0	1	0
EK2_k141_2095934	0	0	0	0	1	0
EK2_k141_2096378	0	0	0	0	1	0
EK2_k141_2096488	0	0	0	0	1	0
EK2_k141_2097890	0	0	0	0	1	0
EK2_k141_2097897	0	0	0	0	1	0
EK2_k141_2097968	0	1	0	0	1	1
EK2_k141_2098837	0	0	0	0	1	0
EK2_k141_2099434	0	0	0	0	1	0
EK2_k141_2099475	0	0	0	0	1	0
EK2_k141_2102326	0	0	0	0	1	0
EK2_k141_2103400	0	0	0	0	1	0
EK2_k141_210348	0	0	0	0	1	0
EK2_k141_2103608	0	0	0	0	1	0
EK2_k141_2104561	0	0	0	0	1	0
EK2_k141_2104663	0	0	0	0	1	0
EK2_k141_2105337	0	0	0	0	1	0
EK2_k141_2105644	0	0	0	0	1	1
EK2_k141_2105868	0	0	0	0	1	0
EK2_k141_2106086	0	0	0	0	1	0
EK2_k141_2106389	0	1	0	0	1	1
EK2_k141_2107264	0	0	0	0	1	0
EK2_k141_2107441	0	0	0	0	1	0
EK2_k141_2107578	0	0	0	0	1	0
EK2_k141_210829	0	0	0	0	1	0
EK2_k141_210920	0	0	0	0	1	0
EK2_k141_2109295	0	0	0	0	1	0
EK2_k141_2109405	0	0	0	0	1	0
EK2_k141_2109422	0	0	0	0	1	0
EK2_k141_2109551	0	0	0	0	1	0
EK2_k141_2109757	0	0	0	0	1	0
EK2_k141_2109904	0	0	0	0	1	0
EK2_k141_210995	0	1	0	0	1	0
EK2_k141_2109985	0	0	0	0	1	0
EK2_k141_2111359	0	0	0	0	1	0
EK2_k141_2112271	0	0	0	0	1	0
EK2_k141_2113598	0	0	0	0	1	0
EK2_k141_2113606	0	0	0	0	1	0
EK2_k141_211420	0	1	0	0	1	1
EK2_k141_2114854	0	0	0	0	1	0
EK2_k141_2115780	0	0	0	0	1	0
EK2_k141_2116070	0	0	0	0	1	0
EK2_k141_2116191	0	0	0	0	1	0
EK2_k141_2116238	0	0	0	0	1	0
EK2_k141_2117277	0	0	0	0	1	0
EK2_k141_2117837	0	0	0	0	1	0
EK2_k141_2118225	0	0	0	0	1	1
EK2_k141_211865	0	0	0	0	1	0
EK2_k141_2119695	0	0	0	0	1	0
EK2_k141_2120778	0	0	0	0	1	0
EK2_k141_2121260	0	0	0	0	1	0
EK2_k141_212150	0	0	0	0	1	0
EK2_k141_2122717	0	0	0	0	1	0
EK2_k141_2122773	0	0	0	0	1	0
EK2_k141_2123043	0	0	0	0	1	0
EK2_k141_2123128	0	0	0	0	1	0
EK2_k141_2123817	0	0	0	0	1	0
EK2_k141_2123954	0	0	0	0	1	0
EK2_k141_2124376	0	0	0	0	1	0
EK2_k141_212467	0	0	0	0	1	0
EK2_k141_2124682	0	0	0	0	1	0
EK2_k141_2124721	0	0	0	0	1	0
EK2_k141_2124754	0	0	0	0	1	0
EK2_k141_2125548	0	0	0	0	1	0
EK2_k141_212617	0	0	0	0	1	0
EK2_k141_212768	0	0	0	0	1	0
EK2_k141_2129125	0	1	0	0	1	1
EK2_k141_2130358	0	0	0	0	1	0
EK2_k141_2130466	0	0	0	0	1	0
EK2_k141_2131345	0	0	0	0	0	0
EK2_k141_2131354	0	0	0	0	1	0
EK2_k141_2132028	0	0	0	0	0	0
EK2_k141_2132228	0	0	0	0	1	0
EK2_k141_2133137	0	0	0	0	1	0
EK2_k141_2133320	0	0	0	0	1	0
EK2_k141_2133387	0	0	0	0	1	0
EK2_k141_2133417	0	0	0	0	1	0
EK2_k141_2133725	0	0	0	0	1	0
EK2_k141_213377	0	0	0	0	1	0
EK2_k141_2133816	0	0	0	0	1	0
EK2_k141_2133824	0	0	0	0	1	0
EK2_k141_2134779	0	0	0	0	1	0
EK2_k141_213499	0	0	0	0	1	0
EK2_k141_2135408	0	0	0	0	1	0
EK2_k141_2135662	0	0	0	0	1	0
EK2_k141_2135819	0	0	0	0	1	0
EK2_k141_2136039	0	0	0	0	1	0
EK2_k141_2136623	0	0	0	0	1	0
EK2_k141_2136801	0	0	0	0	1	0
EK2_k141_2137655	0	0	0	0	1	0
EK2_k141_2138816	0	1	0	0	1	1
EK2_k141_2139103	0	0	0	0	1	0
EK2_k141_2139208	0	1	0	0	1	1
EK2_k141_2139285	0	0	0	0	1	0
EK2_k141_2139372	0	0	0	0	1	0
EK2_k141_2140083	0	0	0	0	1	0
EK2_k141_2140492	0	0	0	0	1	0
EK2_k141_214140	0	0	0	0	1	0
EK2_k141_2141656	0	0	0	0	1	0
EK2_k141_214210	0	0	0	0	1	0
EK2_k141_2142405	0	0	0	0	1	0
EK2_k141_2142594	0	0	0	0	1	0
EK2_k141_2144284	0	0	0	0	1	0
EK2_k141_2144448	0	0	0	0	1	0
EK2_k141_2144710	0	0	0	0	1	0
EK2_k141_2145075	0	0	0	0	1	0
EK2_k141_2146399	0	0	0	0	1	0
EK2_k141_2147264	0	1	0	0	1	1
EK2_k141_2147334	0	0	0	0	1	0
EK2_k141_2147846	0	0	0	0	1	0
EK2_k141_2148559	0	0	0	0	1	0
EK2_k141_2149301	0	0	0	0	1	0
EK2_k141_2149427	0	0	0	0	1	0
EK2_k141_2149497	0	0	0	0	1	0
EK2_k141_2150573	0	0	0	0	1	0
EK2_k141_2150633	0	1	0	0	1	1
EK2_k141_2152449	0	0	0	0	1	0
EK2_k141_2152530	0	0	0	0	1	0
EK2_k141_2153131	0	0	0	0	1	0
EK2_k141_21532	0	0	0	0	1	0
EK2_k141_2153445	0	0	0	0	1	0
EK2_k141_2153614	0	0	0	0	1	0
EK2_k141_2153801	0	0	0	0	1	0
EK2_k141_2153817	0	0	0	0	1	0
EK2_k141_2153827	0	0	0	0	1	0
EK2_k141_2154132	0	0	0	0	1	0
EK2_k141_2154138	0	1	0	0	1	1
EK2_k141_2154455	0	0	0	0	1	0
EK2_k141_2154514	0	1	0	0	1	1
EK2_k141_2154524	0	0	0	0	1	0
EK2_k141_2155632	0	0	0	0	1	0
EK2_k141_2155997	0	0	0	0	0	0
EK2_k141_2156447	0	0	0	0	1	0
EK2_k141_2156454	0	1	0	0	1	0
EK2_k141_2156872	0	0	0	0	1	0
EK2_k141_2158607	0	0	0	0	1	0
EK2_k141_2158660	0	0	0	0	1	0
EK2_k141_2160141	0	0	0	0	1	0
EK2_k141_2160284	0	0	0	0	1	1
EK2_k141_2161252	0	0	0	0	1	1
EK2_k141_2162296	0	0	0	0	1	0
EK2_k141_2162639	0	0	0	0	1	0
EK2_k141_2162795	0	0	0	0	1	0
EK2_k141_2163295	0	0	0	0	1	0
EK2_k141_2164177	0	0	0	0	1	0
EK2_k141_2164199	0	0	0	0	1	0
EK2_k141_21642	0	1	0	0	1	0
EK2_k141_2164523	0	0	0	0	1	0
EK2_k141_2164719	0	0	0	0	1	0
EK2_k141_2165113	0	0	0	0	1	0
EK2_k141_2165440	0	0	0	0	1	0
EK2_k141_2165544	0	0	0	0	1	0
EK2_k141_2165611	0	0	0	0	1	0
EK2_k141_216638	0	0	0	0	1	0
EK2_k141_2166789	0	0	0	0	1	0
EK2_k141_2166812	0	0	0	0	1	0
EK2_k141_2167336	0	0	0	0	1	0
EK2_k141_216749	0	0	0	0	1	0
EK2_k141_2167951	0	0	0	0	1	0
EK2_k141_2168633	0	0	0	0	1	0
EK2_k141_2168826	0	0	0	0	1	0
EK2_k141_2169532	0	0	0	0	1	0
EK2_k141_2170299	0	0	0	0	1	0
EK2_k141_2170886	0	0	0	0	1	0
EK2_k141_2171133	0	0	0	0	1	0
EK2_k141_2171215	0	0	0	0	1	0
EK2_k141_2171517	0	0	0	0	1	0
EK2_k141_2171936	0	0	0	0	1	0
EK2_k141_2172373	0	0	0	0	1	0
EK2_k141_2172972	0	0	0	0	1	0
EK2_k141_2173208	0	0	0	0	1	0
EK2_k141_2173359	0	0	0	0	1	0
EK2_k141_2173433	0	0	0	0	1	0
EK2_k141_2173636	0	0	0	0	1	0
EK2_k141_2173767	0	0	0	0	1	0
EK2_k141_2173864	0	0	0	0	1	0
EK2_k141_2174579	0	0	0	0	1	0
EK2_k141_2174994	0	0	0	0	1	1
EK2_k141_2175087	0	0	0	0	1	0
EK2_k141_2176598	0	0	0	0	1	0
EK2_k141_2177129	0	0	0	0	1	0
EK2_k141_217714	0	0	0	0	0	0
EK2_k141_217753	0	0	0	0	1	0
EK2_k141_2178115	0	0	0	0	1	0
EK2_k141_2178350	0	0	0	0	1	0
EK2_k141_217877	0	0	0	0	1	0
EK2_k141_2178837	0	0	0	0	1	0
EK2_k141_2178963	0	0	0	0	1	0
EK2_k141_2179788	0	0	0	0	1	0
EK2_k141_2180348	0	0	0	0	1	0
EK2_k141_2180539	0	0	0	0	1	0
EK2_k141_2180732	0	0	0	0	1	0
EK2_k141_2181206	0	0	0	0	1	0
EK2_k141_2181386	0	0	0	0	1	0
EK2_k141_2181429	0	0	0	0	1	0
EK2_k141_218153	0	0	0	0	1	0
EK2_k141_2181753	0	0	0	0	1	0
EK2_k141_2181827	0	0	0	0	1	0
EK2_k141_2182890	0	0	0	0	1	0
EK2_k141_2182978	0	0	0	0	0	0
EK2_k141_2183068	0	0	0	0	1	0
EK2_k141_2183460	0	0	0	0	1	0
EK2_k141_2183538	0	0	0	0	1	0
EK2_k141_2183675	0	0	0	0	0	0
EK2_k141_2183944	0	0	0	0	1	0
EK2_k141_2184114	0	0	0	0	1	0
EK2_k141_2184703	0	0	0	0	1	0
EK2_k141_2184981	0	0	0	0	1	0
EK2_k141_2185025	0	0	0	0	1	0
EK2_k141_2185214	0	0	0	0	1	0
EK2_k141_218529	0	0	0	0	1	0
EK2_k141_2185366	0	0	0	0	1	0
EK2_k141_218599	0	0	0	0	1	0
EK2_k141_2186770	0	0	0	0	1	0
EK2_k141_2187453	0	1	0	0	1	0
EK2_k141_2187692	0	0	0	0	1	0
EK2_k141_2187907	0	0	0	0	1	0
EK2_k141_2188603	0	0	0	0	1	0
EK2_k141_2188921	0	0	0	0	1	0
EK2_k141_2189013	0	0	0	0	1	0
EK2_k141_2189750	0	0	0	0	1	0
EK2_k141_2190839	0	0	0	0	1	0
EK2_k141_219141	0	0	0	0	1	0
EK2_k141_219179	0	0	0	0	1	0
EK2_k141_2192326	0	0	0	0	1	0
EK2_k141_2192331	0	1	0	0	1	0
EK2_k141_2192400	0	0	0	0	1	0
EK2_k141_2192701	0	0	0	0	1	0
EK2_k141_2192747	0	0	0	0	1	0
EK2_k141_2192947	0	0	0	0	1	0
EK2_k141_2193295	0	1	0	0	1	0
EK2_k141_2193817	0	0	0	0	1	0
EK2_k141_2194248	0	0	0	0	1	0
EK2_k141_2194497	0	0	0	0	1	0
EK2_k141_2195000	0	0	0	0	1	0
EK2_k141_2195250	0	0	0	0	1	0
EK2_k141_2195498	0	0	0	0	1	0
EK2_k141_2195699	0	0	0	0	1	0
EK2_k141_219694	0	0	0	0	1	0
EK2_k141_2197054	0	0	0	0	1	0
EK2_k141_2197317	0	0	0	0	1	0
EK2_k141_21975	0	1	0	0	1	1
EK2_k141_2197972	0	1	0	0	1	1
EK2_k141_2198285	0	0	0	0	1	1
EK2_k141_2198379	0	0	0	0	1	0
EK2_k141_2198437	0	0	0	0	1	0
EK2_k141_2199322	0	0	0	0	1	0
EK2_k141_2199766	0	0	0	0	1	0
EK2_k141_2199872	0	0	0	0	0	0
EK2_k141_2200492	0	0	0	0	1	0
EK2_k141_2200714	0	0	0	0	1	0
EK2_k141_2201	0	0	0	0	0	0
EK2_k141_2201668	0	0	0	0	1	0
EK2_k141_2202048	0	0	0	0	1	0
EK2_k141_2202141	0	0	0	0	1	0
EK2_k141_2202534	0	0	0	0	1	0
EK2_k141_2202723	0	0	0	0	1	0
EK2_k141_220302	0	0	0	0	1	0
EK2_k141_2203820	0	0	0	0	1	0
EK2_k141_2203933	0	0	0	0	1	0
EK2_k141_2204242	0	1	0	0	1	1
EK2_k141_2204324	0	0	0	0	1	0
EK2_k141_2204488	0	0	0	0	1	0
EK2_k141_2204665	0	0	0	0	1	0
EK2_k141_2204798	0	1	0	0	1	1
EK2_k141_220486	0	0	0	0	1	0
EK2_k141_2205305	0	0	0	0	1	0
EK2_k141_2205306	0	0	0	0	1	0
EK2_k141_2205402	0	0	0	0	0	0
EK2_k141_2205406	0	0	0	0	1	0
EK2_k141_2205414	0	0	0	0	1	0
EK2_k141_2205912	0	0	0	0	1	0
EK2_k141_2206027	0	0	0	0	1	0
EK2_k141_2206870	0	0	0	0	1	0
EK2_k141_220690	0	0	0	0	1	0
EK2_k141_2206953	0	0	0	0	1	0
EK2_k141_2207001	0	0	0	0	1	0
EK2_k141_2207136	0	0	0	0	1	0
EK2_k141_2207421	0	0	0	0	1	0
EK2_k141_2207441	0	0	0	0	1	0
EK2_k141_2207854	0	0	0	0	1	0
EK2_k141_2207879	0	0	0	0	1	0
EK2_k141_2208696	0	0	0	0	1	0
EK2_k141_2208701	0	0	0	0	1	0
EK2_k141_2208838	0	0	0	0	1	0
EK2_k141_2209209	0	0	0	0	1	0
EK2_k141_2210024	0	0	0	0	1	1
EK2_k141_2210377	0	0	0	0	1	0
EK2_k141_2210614	0	0	0	0	1	0
EK2_k141_2210998	0	0	0	0	1	0
EK2_k141_2211234	0	0	0	0	1	0
EK2_k141_2212394	0	0	0	0	1	0
EK2_k141_2212405	0	0	0	0	1	0
EK2_k141_2212735	0	0	0	0	1	0
EK2_k141_2214040	0	0	0	0	1	0
EK2_k141_2214602	0	0	0	0	1	0
EK2_k141_2215064	0	0	0	0	1	0
EK2_k141_2216793	0	0	0	0	1	0
EK2_k141_221694	0	0	0	0	1	0
EK2_k141_2217742	0	0	0	0	1	0
EK2_k141_2217852	0	0	0	0	1	0
EK2_k141_2218096	0	0	0	0	1	0
EK2_k141_2218844	0	0	0	0	1	0
EK2_k141_2218912	0	1	0	0	1	0
EK2_k141_2219177	0	0	0	0	0	0
EK2_k141_2219183	0	0	0	0	1	0
EK2_k141_2220500	0	0	0	0	1	0
EK2_k141_2221544	0	0	0	0	1	0
EK2_k141_2221612	0	0	0	0	1	0
EK2_k141_2221878	0	0	0	0	1	0
EK2_k141_2221938	0	0	0	0	1	0
EK2_k141_2221970	0	0	0	0	1	0
EK2_k141_2221986	0	0	0	0	1	0
EK2_k141_2222055	0	1	0	0	1	1
EK2_k141_2222326	0	0	0	0	1	0
EK2_k141_2222386	0	0	0	0	1	0
EK2_k141_2222500	0	0	0	0	1	0
EK2_k141_2222614	0	0	0	0	1	0
EK2_k141_2223136	0	0	0	0	1	0
EK2_k141_2223139	0	0	0	0	1	0
EK2_k141_2223448	0	0	0	0	1	0
EK2_k141_2223647	0	0	0	0	1	0
EK2_k141_2223758	0	0	0	0	1	0
EK2_k141_2223787	0	0	0	0	1	0
EK2_k141_222522	0	0	0	0	1	0
EK2_k141_2225245	0	0	0	0	1	0
EK2_k141_222563	0	1	0	0	1	1
EK2_k141_2225829	0	0	0	0	1	1
EK2_k141_2226152	0	1	0	0	1	1
EK2_k141_2226984	0	0	0	0	1	0
EK2_k141_2227135	0	0	0	0	1	0
EK2_k141_2227238	0	0	0	0	1	0
EK2_k141_2227244	0	0	0	0	1	0
EK2_k141_2227309	0	0	0	0	1	0
EK2_k141_2227416	0	0	0	0	1	0
EK2_k141_2227943	0	0	0	0	1	0
EK2_k141_222856	0	0	0	0	1	0
EK2_k141_2229581	0	0	0	0	1	0
EK2_k141_2229744	0	0	0	0	1	0
EK2_k141_2229757	0	0	0	0	1	0
EK2_k141_2230684	0	0	0	0	1	0
EK2_k141_2230699	0	0	0	0	1	0
EK2_k141_2231635	0	0	0	0	1	0
EK2_k141_223212	0	0	0	0	1	0
EK2_k141_2232371	0	0	0	0	1	0
EK2_k141_2233171	0	0	0	0	1	0
EK2_k141_2233372	0	0	0	0	1	0
EK2_k141_2233390	0	0	0	0	1	0
EK2_k141_2233439	0	0	0	0	1	0
EK2_k141_2233771	0	0	0	0	0	1
EK2_k141_2233827	0	0	0	0	1	0
EK2_k141_2233941	0	0	0	0	1	0
EK2_k141_2234261	0	0	0	0	1	0
EK2_k141_2235617	0	0	0	0	1	0
EK2_k141_2235760	0	0	0	0	1	0
EK2_k141_223582	0	0	0	0	1	0
EK2_k141_223589	0	0	0	0	1	0
EK2_k141_2235908	0	0	0	0	1	0
EK2_k141_2236080	0	0	0	0	1	0
EK2_k141_2237358	0	0	0	0	1	0
EK2_k141_2237775	0	0	0	0	1	0
EK2_k141_2237915	0	0	0	0	1	1
EK2_k141_2238228	0	0	0	0	1	0
EK2_k141_2239122	0	0	0	0	1	0
EK2_k141_2239615	0	1	0	0	1	0
EK2_k141_2239654	0	0	0	0	1	0
EK2_k141_2240570	0	0	0	0	1	0
EK2_k141_2240606	0	0	0	0	1	0
EK2_k141_2241159	0	0	0	0	1	0
EK2_k141_2241792	0	0	0	0	1	0
EK2_k141_2243119	0	0	0	0	1	0
EK2_k141_2243707	0	0	0	0	1	0
EK2_k141_2243870	0	0	0	0	1	0
EK2_k141_2243983	0	0	0	0	1	0
EK2_k141_2245773	0	0	0	0	1	0
EK2_k141_2245873	0	0	0	0	1	0
EK2_k141_2246099	0	0	0	0	1	0
EK2_k141_2246445	0	1	0	0	1	0
EK2_k141_2246774	0	0	0	0	1	0
EK2_k141_2247350	0	0	0	0	1	0
EK2_k141_2247592	0	0	0	0	1	0
EK2_k141_2247629	0	0	0	0	1	0
EK2_k141_2248352	0	0	0	0	0	0
EK2_k141_2248565	0	0	0	0	1	0
EK2_k141_2248701	0	0	0	0	1	0
EK2_k141_2249134	0	0	0	0	1	0
EK2_k141_2249195	0	0	0	0	1	0
EK2_k141_2249471	0	0	0	0	1	0
EK2_k141_2249711	0	0	0	0	1	0
EK2_k141_2250940	0	0	0	0	1	0
EK2_k141_2252485	0	0	0	0	1	0
EK2_k141_2252696	0	0	0	0	1	0
EK2_k141_2253456	0	0	0	0	1	0
EK2_k141_2254216	0	0	0	0	1	0
EK2_k141_2254322	0	0	0	0	0	0
EK2_k141_2254332	0	0	0	0	1	0
EK2_k141_225500	0	0	0	0	1	0
EK2_k141_2255472	0	0	0	0	1	0
EK2_k141_2256168	0	0	0	0	1	0
EK2_k141_2256785	0	0	0	0	1	0
EK2_k141_2256787	0	0	0	0	1	0
EK2_k141_2256820	0	0	0	0	1	0
EK2_k141_2257087	0	0	0	0	1	0
EK2_k141_2257277	0	0	0	0	1	0
EK2_k141_2257649	0	0	0	0	1	1
EK2_k141_2257680	0	0	0	0	1	0
EK2_k141_2258057	0	0	0	0	1	0
EK2_k141_2258091	0	0	0	0	1	0
EK2_k141_2258769	0	0	0	0	1	0
EK2_k141_2258780	0	0	0	0	1	1
EK2_k141_2259137	0	0	0	0	1	0
EK2_k141_2260043	0	0	0	0	1	0
EK2_k141_2260162	0	0	0	0	1	0
EK2_k141_226061	0	0	0	0	1	0
EK2_k141_2261004	0	0	0	0	1	0
EK2_k141_2261847	0	0	0	0	1	0
EK2_k141_2262237	0	0	0	0	1	0
EK2_k141_2262296	0	0	0	0	1	0
EK2_k141_2264015	0	0	0	0	1	0
EK2_k141_2264120	0	0	0	0	1	0
EK2_k141_2264547	0	0	0	0	1	0
EK2_k141_2264741	0	0	0	0	1	0
EK2_k141_2265212	0	0	0	0	1	0
EK2_k141_2265241	0	0	0	0	1	0
EK2_k141_2265765	0	0	0	0	1	0
EK2_k141_2265775	0	0	0	0	1	0
EK2_k141_226598	0	0	0	0	1	0
EK2_k141_2266911	0	0	0	0	1	0
EK2_k141_2267348	0	0	0	0	1	0
EK2_k141_226735	0	0	0	0	1	0
EK2_k141_2267464	0	0	0	0	1	0
EK2_k141_2267918	0	0	0	0	1	0
EK2_k141_2268480	0	0	0	0	1	0
EK2_k141_2269457	0	0	0	0	1	0
EK2_k141_2269582	0	0	0	0	1	0
EK2_k141_2271136	0	0	0	0	1	0
EK2_k141_2271703	0	0	0	0	1	0
EK2_k141_2271857	0	0	0	0	1	1
EK2_k141_2273233	0	0	0	0	1	0
EK2_k141_2273441	0	0	0	0	1	0
EK2_k141_2273983	0	0	0	0	1	0
EK2_k141_2275152	0	0	0	0	1	0
EK2_k141_2275301	0	0	0	0	1	0
EK2_k141_2275356	0	0	0	0	1	0
EK2_k141_2275881	0	0	0	0	1	0
EK2_k141_2276745	0	0	0	0	1	0
EK2_k141_2276854	0	0	0	0	1	0
EK2_k141_2277023	0	0	0	0	1	1
EK2_k141_2277695	0	1	0	0	1	1
EK2_k141_2278192	0	0	0	0	1	0
EK2_k141_2278387	0	0	0	0	1	0
EK2_k141_2278667	0	0	0	0	1	0
EK2_k141_2278868	0	0	0	0	1	0
EK2_k141_2280037	0	0	0	0	1	0
EK2_k141_2280138	0	0	0	0	1	1
EK2_k141_2280184	0	0	0	0	0	0
EK2_k141_2280381	0	0	0	0	1	0
EK2_k141_2280723	0	0	0	0	1	0
EK2_k141_2281281	0	0	0	0	1	0
EK2_k141_2281385	0	1	0	0	1	1
EK2_k141_2282310	0	1	0	0	1	0
EK2_k141_2282409	0	0	0	0	1	0
EK2_k141_2283115	0	0	0	0	1	0
EK2_k141_2283206	0	0	0	0	1	0
EK2_k141_2284306	0	0	0	0	1	0
EK2_k141_2285388	0	0	0	0	0	0
EK2_k141_2285443	0	0	0	0	1	0
EK2_k141_2285457	0	0	0	0	0	0
EK2_k141_2286200	0	0	0	0	1	0
EK2_k141_2286315	0	0	0	0	1	0
EK2_k141_2286430	0	1	0	0	1	0
EK2_k141_2286653	0	1	0	0	1	1
EK2_k141_2286704	0	1	0	0	1	1
EK2_k141_2286873	0	0	0	0	1	0
EK2_k141_2287203	0	0	0	0	1	0
EK2_k141_2287648	0	0	0	0	1	0
EK2_k141_2287928	0	0	0	0	1	0
EK2_k141_228801	0	0	0	0	1	0
EK2_k141_2288251	0	0	0	0	1	0
EK2_k141_2288295	0	0	0	0	1	0
EK2_k141_228846	0	0	0	0	1	0
EK2_k141_2288483	0	1	0	0	1	1
EK2_k141_2289224	0	0	0	0	1	0
EK2_k141_2289576	0	0	0	0	1	0
EK2_k141_2290090	0	0	0	0	1	0
EK2_k141_2290574	0	0	0	0	1	0
EK2_k141_2290759	0	0	0	0	1	0
EK2_k141_2291095	0	0	0	0	1	0
